Original Ordering,Unnamed: 0,Title,Author,Cleaned Goodreads URL,Number of Dupes
64036,61124,the world of cyberpunk 2077,marcin batylda,22789432-the-world-of-the-witcher,2
64049,59294,the world of the witcher,marcin batylda,22789432-the-world-of-the-witcher,2
18915,281678,fighting hard,marysol james,22814597-fighting-hard,2
18916,281641,fighting history,marysol james,22814597-fighting-hard,2
139,85704,101 amazing facts,jack goldstein,22826347-101-amazing-facts,2
140,101622,101 amazing harry potter facts,jack goldstein,22826347-101-amazing-facts,2
51419,68320,the christmas book hunt,jenny colgan,22845442-the-christmas-surprise,2
51420,122953,the christmas bookshop,jenny colgan,22845442-the-christmas-surprise,2
12957,53594,dare to submit,carly phillips,22852224-dare-to-submit,2
12958,53595,dare to surrender,carly phillips,22852224-dare-to-submit,2
28071,187818,kasadya - hellhound twisted,karen swart,22858749-kasadya-hellhound-awakened,2
28072,188259,kasadya hellhound awakened,karen swart,22858749-kasadya-hellhound-awakened,2
55946,7559,the invisible man,h.g. wells,22906996-the-invisible-man,2
55947,139581,the invisible man / the island of dr. moreau,h.g. wells,22906996-the-invisible-man,2
25399,126303,ice dreams,melissa johns,22908684-ice-dreams-part-3,2
25400,126300,ice dreams part 2,melissa johns,22908684-ice-dreams-part-3,2
21842,2614,gorky park,martin cruz smith,22909229-gorky-park,2
21843,190900,gorky park / polar star,martin cruz smith,22909229-gorky-park,2
41591,102724,repensar la pobreza,abhijit v. banerjee,22935635-repensar-la-pobreza,2
41592,195933,repensar la pobreza. un giro radical en la lucha contra la desigualdad global,abhijit v. banerjee,22935635-repensar-la-pobreza,2
49749,7787,the autobiography of malcolm x,malcolm x,2295608.The_Autobiography_of_Malcolm_X,2
49750,279713,the autobiography of malcom x,malcolm x,2295608.The_Autobiography_of_Malcolm_X,2
49630,39869,the art of the last of us part ii,naughty dog,23012631-the-art-of-the-uncharted-trilogy,2
49637,39954,the art of uncharted 4,naughty dog,23012631-the-art-of-the-uncharted-trilogy,2
53605,303425,the fate of the dwarves,markus heitz,23037627-the-fate-of-the-dwarves,2
53606,235348,the fate of the dwarves (the dwarves,markus heitz,23037627-the-fate-of-the-dwarves,2
57538,212843,the man who mistook his wife for a hat,oliver sacks,23075720-the-man-who-mistook-his-wife-for-a-hat,2
57539,13519,the man who mistook his wife for a hat and other clinical tales,oliver sacks,23075720-the-man-who-mistook-his-wife-for-a-hat,2
33706,109958,miss marple,agatha christie,2310727.Miss_Marple_s_Final_Cases_Kasus_kasus_Terakhir_Miss_Marple,2
33707,153392,miss marple's final cases,agatha christie,2310727.Miss_Marple_s_Final_Cases_Kasus_kasus_Terakhir_Miss_Marple,2
13318,160114,das lied des blutes,anthony ryan,23120002-das-lied-des-blutes,2
13319,102971,das lied des wolfes,anthony ryan,23120002-das-lied-des-blutes,2
58302,128397,the naked traveler,trinity,23122484-the-naked-traveler,2
58303,234882,the naked traveler 3,trinity,23122484-the-naked-traveler,2
54019,21278,the four bad boys and me,blue_maiden*,23131491-the-four-bad-boys-and-me,2
54020,21277,the four bad boys and me book 2,blue_maiden*,23131491-the-four-bad-boys-and-me,2
31890,238073,lullabies,lang leav,23131841-lullabies,2
31891,113887,lullabies (volume 2),lang leav,23131841-lullabies,2
26227,152988,inbound marketing,brian halligan,23155181-inbound-marketing-revised-and-updated,2
26228,152987,"inbound marketing, revised and updated",brian halligan,23155181-inbound-marketing-revised-and-updated,2
40242,141968,promise to keep,jessica wood,23163652-promise-to-marry,2
40243,72510,promise to marry,jessica wood,23163652-promise-to-marry,2
45577,225363,smoke gets in your eyes,caitlin doughty,23211343-smoke-gets-in-your-eyes,2
45578,197771,smoke gets in your eyes & other lessons from the crematory,caitlin doughty,23211343-smoke-gets-in-your-eyes,2
44079,147689,seven sisters,m.l. bullock,23246454-seven-sisters,2
44080,165005,seven sisters collection,m.l. bullock,23246454-seven-sisters,2
58457,120909,the new rules of marketing & pr,david meerman scott,23249370-the-new-rules-of-sales-and-service,2
58458,254622,the new rules of marketing and pr,david meerman scott,23249370-the-new-rules-of-sales-and-service,2
65417,272631,too much information,dave gorman,23252781-too-much-information,2
65418,376124,"too much information... or can everyone just shut up for a moment, some of us are trying to think",dave gorman,23252781-too-much-information,2
37037,137584,oh the things you can do that are good for you!,dr. seuss,232575.Oh_the_Thinks_You_Can_Think_,2
37043,57842,"oh, the thinks you can think!",dr. seuss,232575.Oh_the_Thinks_You_Can_Think_,2
22919,291761,hbr's 10 must reads on lifelong learning,harvard business review,23258980-hbr-s-10-must-reads-on-emotional-intelligence,2
22920,357197,hbr's 10 must reads on strengthening your soft skills,harvard business review,23258980-hbr-s-10-must-reads-on-emotional-intelligence,2
61782,307013,the sterling boys,c.m. owens,23259301-the-sterling-boys,2
61783,307001,the sterling shore series,c.m. owens,23259301-the-sterling-boys,2
59804,23137,the queen's fool,philippa gregory,23286729-the-queen-s-fool,2
59805,29271,the queen's fool / the virgin's lover,philippa gregory,23286729-the-queen-s-fool,2
33494,100712,"millennium snow, vol. 1",bisco hatori,23309823-millennium-snow-2-in-1-vol-2,2
33495,93424,"millennium snow, vol. 2",bisco hatori,23309823-millennium-snow-2-in-1-vol-2,2
46911,134504,steven universe vol. 1,jeremy sorese,23309848-steven-universe-vol-1,2
46912,134503,"steven universe, vol. 2",jeremy sorese,23309848-steven-universe-vol-1,2
56234,24964,the kind worth killing,peter swanson,23357092-the-kind-worth-killing,2
56235,76581,the kind worth saving,peter swanson,23357092-the-kind-worth-killing,2
54504,235265,the giver quartet,lois lowry,23358814-the-giver---il-donatore,2
54505,289211,the giver quartet omnibus,lois lowry,23358814-the-giver---il-donatore,2
50897,281779,the broken,ker dukey,23364779-the-broken-tethers-that-bind-us,2
50905,281776,the broken parts of us,ker dukey,23364779-the-broken-tethers-that-bind-us,2
52734,61413,the discworld companion,terry pratchett,233670.The_Discworld_Almanak,2
52735,241200,the discworld mapp,terry pratchett,233670.The_Discworld_Almanak,2
70451,10396,you can heal your life,louise l. hay,233824.You_Can_Heal_Your_Life_Affirmations_Kit,2
70452,294475,"you can heal your life hay, louise l.",louise l. hay,233824.You_Can_Heal_Your_Life_Affirmations_Kit,2
25735,312573,il sergente della neve by mario rigoni stern,mario rigoni stern,23386647-il-sergente-nella-neve,2
25736,156409,il sergente nella neve,mario rigoni stern,23386647-il-sergente-nella-neve,2
65174,14456,to kill a mocking bird,harper lee,23390821-to-kill-a-mockingbird,2
65175,1413,to kill a mockingbird,harper lee,23390821-to-kill-a-mockingbird,2
66963,146600,uno splendido disastro,jamie mcguire,23393137-uno-splendido-sbaglio,2
66964,146604,uno splendido sbaglio,jamie mcguire,23393137-uno-splendido-sbaglio,2
52759,328860,the diva serves high tea,krista davis,23398977-the-diva-steals-a-chocolate-kiss,2
52760,328862,the diva steals a chocolate kiss,krista davis,23398977-the-diva-steals-a-chocolate-kiss,2
52313,2671,the darkest part of the forest,holly black,23417423-the-darkest-part-of-the-forest,2
52314,95468,the darkest part of the forest - free preview,holly black,23417423-the-darkest-part-of-the-forest,2
13766,120031,deadly intentions,lily harper hart,23427388-deadly-intentions,2
13767,120032,deadly intuition,lily harper hart,23427388-deadly-intentions,2
555,126202,a beautiful purpose,alicia rae,23433195-a-beautiful-purpose,2
558,126203,a beautiful thought,alicia rae,23433195-a-beautiful-purpose,2
25874,255884,imperfect chemistry,mary frame,23478998-imperfect-chemistry,2
25875,389735,imperfect strangers,mary frame,23478998-imperfect-chemistry,2
34174,197566,more than comics,elizabeth briggs,23484850-more-than-fashion,2
34192,197568,more than music,elizabeth briggs,23484850-more-than-fashion,2
51026,121009,the cabinet of curiosities,douglas preston,2348733.The_Cabinet_of_Curiosities,2
51027,14711,the cabinet of dr. leng,douglas preston,2348733.The_Cabinet_of_Curiosities,2
34404,33049,mr mercedes,stephen king,23511004-mr-mercedes,2
34472,9681,mr. mercedes,stephen king,23511004-mr-mercedes,2
7247,251824,biscuit goes camping,alyssa satin capucilli,23525784-biscuit-goes-camping,2
7248,9562,biscuit goes to school,alyssa satin capucilli,23525784-biscuit-goes-camping,2
18762,20527,feels like family,evelyn adams,23534133-feels-like-family,2
18763,20531,feels like home,evelyn adams,23534133-feels-like-family,2
17074,288275,"emma, vol. 1",kaoru mori,23546765-emma-vol-1,2
17075,288252,"emma, vol. 10",kaoru mori,23546765-emma-vol-1,2
59688,188969,the proposal,katie ashley,23551638-the-proposal---sebuah-lamaran,2
59693,122800,the proposition,katie ashley,23551638-the-proposal---sebuah-lamaran,2
7253,12464,biss zum ende der nacht,stephenie meyer,23562647-biss-zum-ersten-sonnenstrahl,2
7254,12462,biss zum ersten sonnenstrahl,stephenie meyer,23562647-biss-zum-ersten-sonnenstrahl,2
50005,373634,the beginner's bible,kelly pulley,23582114-the-beginner-s-bible-come-celebrate-easter-sticker-and-activity-book,2
50006,116476,the beginner's bible david and the giant,kelly pulley,23582114-the-beginner-s-bible-come-celebrate-easter-sticker-and-activity-book,2
10723,268604,christmas at tiffany's,karen swan,23600719-christmas-at-tiffany-s,2
10783,182973,christmas on primrose hill,karen swan,23600719-christmas-at-tiffany-s,2
52271,130359,the dark side of the mountain,bonnie s. johnston,23616285-the-dark-side-of-the-mountain,2
52274,130155,the dark side of the trail,bonnie s. johnston,23616285-the-dark-side-of-the-mountain,2
2252,223816,a tapestry of lives,jean sims,23634784-a-tapestry-of-lives,2
2253,223813,"a tapestry of lives, book 3",jean sims,23634784-a-tapestry-of-lives,2
2678,205668,accidental action star,emily evans,23672144-accidental-rock-star,2
2680,204177,accidental cinderella,emily evans,23672144-accidental-rock-star,2
62117,184028,the sweetest sound,lilian darcy,23691326-the-sweetest-thing,2
62119,7385,the sweetest thing,lilian darcy,23691326-the-sweetest-thing,2
21855,323754,"gotham academy, volume 1",becky cloonan,23701505-gotham-academy-3,2
21856,323734,"gotham academy, volume 2",becky cloonan,23701505-gotham-academy-3,2
21709,95261,gone with the wind,john escott,237234.Gone_with_the_Wind,2
21714,95583,"gone with the wind, part 2 of 2",john escott,237234.Gone_with_the_Wind,2
57017,144028,the little fir tree,margaret wise brown,237385.The_Little_Fir_Tree,2
57038,143824,the little scarecrow boy,margaret wise brown,237385.The_Little_Fir_Tree,2
18924,188009,fighting to forget,j.b. salsbury,23755202-fighting-to-forgive,2
18925,7241,fighting to forgive,j.b. salsbury,23755202-fighting-to-forgive,2
2262,210868,a taste of paradise,connie mason,238479.A_Taste_of_Sin,2
2264,211131,a taste of sin,connie mason,238479.A_Taste_of_Sin,2
35378,170641,"nancy clancy, secret admirer",jane o'connor,23866336-nancy-clancy-soccer-mania,2
35379,41732,"nancy clancy, super sleuth",jane o'connor,23866336-nancy-clancy-soccer-mania,2
4237,356714,an on dublin street christmas,samantha young,23984809-an-on-dublin-street-halloween,2
4238,393382,an on dublin street halloween,samantha young,23984809-an-on-dublin-street-halloween,2
38124,377286,outrage,john sandford,24041445-outrage,2
38125,129572,"outrage (the singular menace, 2)",john sandford,24041445-outrage,2
44906,232792,silent in the grave,deanna raybourn,2405460.Silent_in_the_Grave,2
44907,232788,silent in the sanctuary,deanna raybourn,2405460.Silent_in_the_Grave,2
50663,304069,the book of secrets,osho,2416962.The_Book_of_Man,2
50687,304108,the book of woman,osho,2416962.The_Book_of_Man,2
62143,55859,the sword of shannara,terry brooks,24244431-the-sword-of-shannara,2
62144,118511,the sword of shannara trilogy,terry brooks,24244431-the-sword-of-shannara,2
35509,92376,nashville - part one - ready to reach,inglath cooper,24279352-nashville---part-eight---r-u-serious,2
35510,92375,nashville - part two - hammer and a song,inglath cooper,24279352-nashville---part-eight---r-u-serious,2
44903,9463,silent hill,sadamu yamashita,24283014-silent-hill-2,2
44904,9462,silent hill 2,sadamu yamashita,24283014-silent-hill-2,2
8647,307015,breaking even,c.m. owens,24285685-breaking-even,2
8648,306990,breaking even by c.m. owens,c.m. owens,24285685-breaking-even,2
18327,72473,falling for my best friend's brother,j.s. cooper,24322590-falling-for-my-best-friend-s-brother,2
18328,281633,falling for my boss,j.s. cooper,24322590-falling-for-my-best-friend-s-brother,2
18940,170141,filthy beautiful lies,kendall ryan,24360980-filthy-beautiful-lust,2
18941,170121,filthy beautiful love,kendall ryan,24360980-filthy-beautiful-lust,2
45746,136326,soccer iq presents possession - teaching your team to keep the darn ball,dan blank,24448947-soccer-iq-presents-possession---teaching-your-team-to-keep-the-darn-ball,2
45747,136325,soccer iq presents shutout pizza,dan blank,24448947-soccer-iq-presents-possession---teaching-your-team-to-keep-the-darn-ball,2
51725,309732,"the complete adventures of feluda, vol. 1",satyajit ray,244524.The_Complete_Adventures_of_Feluda_Vol_1,2
51726,309731,"the complete adventures of feluda, vol. 2",satyajit ray,244524.The_Complete_Adventures_of_Feluda_Vol_1,2
14623,114562,det växte ett träd i brooklyn - del 2,betty smith,24463472-det-v-xte-ett-tr-d-i-brooklyn,2
14624,114563,"det växte ett träd i brooklyn, del 1",betty smith,24463472-det-v-xte-ett-tr-d-i-brooklyn,2
10905,395539,cinquante nuances plus claires - édition film,e.l. james,24483350-cinquante-nuances-de-grey,2
10906,395540,cinquante nuances plus sombres,e.l. james,24483350-cinquante-nuances-de-grey,2
46869,72524,stepbrother billionaire,colleen masters,24494627-stepbrother-untouchable,2
46877,332969,stepbrother untouchable,colleen masters,24494627-stepbrother-untouchable,2
51876,275759,the connect's wife 6,nako*,24495183-the-connect-s-wife,2
51877,275758,the connect's wife iv,nako*,24495183-the-connect-s-wife,2
69172,215933,who gets what — and why,alvin e. roth,24498013-who-gets-what-and-why,2
69173,103918,who gets what ― and why,alvin e. roth,24498013-who-gets-what-and-why,2
53750,40131,the fire thief,terry deary,2455488.The_Fire_Thief_Fights_Back,2
53751,194233,the fire thief fights back,terry deary,2455488.The_Fire_Thief_Fights_Back,2
37501,72558,one night with her best friend,noelle adams,24566884-one-night-with-her-roommate,2
37502,385077,one night with her boss,noelle adams,24566884-one-night-with-her-roommate,2
65078,185825,tiny buddha,lori deschene,24585398-tiny-buddha-s-365-tiny-love-challenges,2
65079,240685,tiny buddha's guide to loving yourself,lori deschene,24585398-tiny-buddha-s-365-tiny-love-challenges,2
47612,19665,sunny side up,jennifer l. holm,24612599-sunny-side-up,2
47613,106162,"sunny side up and swing it, sunny",jennifer l. holm,24612599-sunny-side-up,2
4226,109772,an occurrence at owl creek bridge,ambrose bierce,2466795.An_Occurrence_at_Owl_Creek_Bridge_and_Other_Stories,2
4227,100399,an occurrence at owl-creek bridge,ambrose bierce,2466795.An_Occurrence_at_Owl_Creek_Bridge_and_Other_Stories,2
33404,233721,midnight reckoning,rebecca deel,24670476-midnight-reckoning,2
33405,233719,midnight rendezvous,rebecca deel,24670476-midnight-reckoning,2
61151,68276,the sheikh's meddling sisters,leslie north,24679374-the-sheikh-s-tenacious-lover,2
